,datetime_local,cloud_cover,apparent_temperature,temperature,humidity,dew_point,wind_bearing,wind_speed,wind_gust,pressure,uv_index,ozone,precip_intensity,precip_probability,precip_type,visibility,sunrise,sunset,icon,summary,updated_at,predicted_power
10,2019-10-01 10:00:00,0.69,31.31,28,1,22.12,101,2.92,3.52,1009.99,4,271.6,0.0,0.0,,16.09,2019-10-01 00:51:47,2019-10-01 12:45:42,partly-cloudy-day,Mostly Cloudy,2019-10-02 23:32:38,10.372365075038822
11,2019-10-01 11:00:00,0.69,33.07,30,1,21.71,91,2.21,2.32,1009.86,5,271.0,0.03,0.01,rain,16.09,2019-10-01 00:51:47,2019-10-01 12:45:42,partly-cloudy-day,Mostly Cloudy,2019-10-02 23:32:38,6.334061956388728
12,2019-10-01 12:00:00,0.77,34.08,31,1,21.1,77,1.9,1.9,1009.39,6,271.2,0.02,0.01,rain,16.09,2019-10-01 00:51:47,2019-10-01 12:45:42,partly-cloudy-day,Mostly Cloudy,2019-10-02 23:32:38,6.863840057783952
13,2019-10-01 13:00:00,0.83,34.68,32,1,20.52,60,2.03,2.03,1008.35,5,271.6,0.01,0.01,rain,16.09,2019-10-01 00:51:47,2019-10-01 12:45:42,partly-cloudy-day,Mostly Cloudy,2019-10-02 23:32:38,5.887563489893564
14,2019-10-01 14:00:00,0.78,34.97,33,0,19.91,44,2.39,2.4,1007.24,5,272.2,0.01,0.01,rain,16.09,2019-10-01 00:51:47,2019-10-01 12:45:42,partly-cloudy-day,Mostly Cloudy,2019-10-02 23:32:38,7.396334537773595
15,2019-10-01 15:00:00,0.7,34.98,33,0,19.46,36,2.77,2.78,1006.39,4,272.5,0.0,0.0,,16.09,2019-10-01 00:51:47,2019-10-01 12:45:42,partly-cloudy-day,Mostly Cloudy,2019-10-02 23:32:38,7.021598550527823
16,2019-10-01 16:00:00,0.61,34.78,33,0,19.04,34,3.01,3.01,1006.08,2,272.5,0.0,0.0,,16.09,2019-10-01 00:51:47,2019-10-01 12:45:42,partly-cloudy-day,Mostly Cloudy,2019-10-02 23:32:38,2.5111209286779785
17,2019-10-01 17:00:00,0.55,34.1,33,0,18.88,38,3.04,3.04,1005.97,1,272.6,0.0,0.0,,16.09,2019-10-01 00:51:47,2019-10-01 12:45:42,partly-cloudy-day,Mostly Cloudy,2019-10-02 23:32:38,0.8559804181625472
18,2019-10-01 18:00:00,0.43,33.58,32,1,19.81,42,2.96,3.1,1006.39,0,273.2,0.0,0.0,,16.09,2019-10-01 00:51:47,2019-10-01 12:45:42,partly-cloudy-day,Partly Cloudy,2019-10-02 23:32:38,0.1189215715385402
19,2019-10-01 19:00:00,0.24,32.47,30,1,20.85,23,2.72,3.73,1007.49,0,274.2,0.06,0.01,rain,16.09,2019-10-01 00:51:47,2019-10-01 12:45:42,partly-cloudy-night,Partly Cloudy,2019-10-02 23:32:38,0.09239859736586921
20,2019-10-01 20:00:00,0.09,30.73,28,1,21.04,4,2.48,4.66,1008.37,0,275.4,0.15,0.01,rain,16.09,2019-10-01 00:51:47,2019-10-01 12:45:42,clear-night,Clear,2019-10-02 23:32:38,-0.057844478342864256
21,2019-10-01 21:00:00,0.06,29.58,27,1,21.31,19,2.61,5.54,1008.99,0,276.0,0.15,0.01,rain,16.09,2019-10-01 00:51:47,2019-10-01 12:45:42,clear-night,Clear,2019-10-02 23:32:38,-0.036946267359359186
22,2019-10-01 22:00:00,0.06,28.76,27,1,21.66,47,3.03,6.48,1009.27,0,276.4,0.06,0.01,rain,16.09,2019-10-01 00:51:47,2019-10-01 12:45:42,clear-night,Clear,2019-10-02 23:32:38,0.022247246049672036
23,2019-10-01 23:00:00,0.03,27.97,26,1,21.85,69,3.28,6.7,1009.67,0,276.1,0.0,0.0,,16.09,2019-10-01 00:51:47,2019-10-01 12:45:42,clear-night,Clear,2019-10-02 23:32:38,0.057712371631076974
24,2019-10-02 00:00:00,0.0,26.35,26,1,20.53,85,3.13,6.29,1010.06,0,275.6,0.0,0.0,,16.09,2019-10-02 00:52:19,2019-10-02 12:44:31,clear-night,Clear,2019-10-03 23:32:40,0.045809853574384024
25,2019-10-02 01:00:00,0.0,26.11,26,1,20.9,96,2.7,5.81,1009.86,0,275.6,0.0,0.0,,16.09,2019-10-02 00:52:19,2019-10-02 12:44:31,clear-night,Clear,2019-10-03 23:32:40,0.06609597685956528
26,2019-10-02 02:00:00,0.0,25.82,25,1,20.79,116,2.22,5.19,1009.67,0,275.6,0.0,0.0,,16.09,2019-10-02 00:52:19,2019-10-02 12:44:31,clear-night,Clear,2019-10-03 23:32:40,0.02854494104358945
27,2019-10-02 03:00:00,0.0,25.34,25,1,20.56,122,1.86,4.75,1009.59,0,275.8,0.0,0.0,,16.09,2019-10-02 00:52:19,2019-10-02 12:44:31,clear-night,Clear,2019-10-03 23:32:40,0.02219726472842379
28,2019-10-02 04:00:00,0.0,24.62,24,1,20.33,113,1.6,4.56,1009.63,0,276.2,0.0,0.0,,16.09,2019-10-02 00:52:19,2019-10-02 12:44:31,clear-night,Clear,2019-10-03 23:32:40,0.024267845137533144
29,2019-10-02 05:00:00,0.0,24.02,23,1,20.24,105,1.26,3.52,1010.06,0,277.0,0.0,0.0,,16.09,2019-10-02 00:52:19,2019-10-02 12:44:31,clear-night,Clear,2019-10-03 23:32:40,-0.028536928266213114
30,2019-10-02 06:00:00,0.0,24.61,24,1,20.6,119,1.06,2.44,1010.52,0,277.9,0.01,0.01,rain,16.09,2019-10-02 00:52:19,2019-10-02 12:44:31,clear-night,Clear,2019-10-03 23:32:40,0.08907267635733565
31,2019-10-02 07:00:00,0.0,25.44,25,1,21.13,128,1.1,2.28,1010.91,0,278.4,0.03,0.01,rain,16.09,2019-10-02 00:52:19,2019-10-02 12:44:31,clear-day,Clear,2019-10-03 23:32:40,0.1148706214130391
32,2019-10-02 08:00:00,0.0,26.24,26,1,21.43,137,1.11,2.17,1011.65,1,278.6,0.05,0.01,rain,16.09,2019-10-02 00:52:19,2019-10-02 12:44:31,clear-day,Clear,2019-10-03 23:32:40,1.680279358505527
33,2019-10-02 09:00:00,0.0,29.17,27,1,21.71,154,1.1,1.97,1012.16,3,277.9,0.05,0.01,rain,16.09,2019-10-02 00:52:19,2019-10-02 12:44:31,clear-day,Clear,2019-10-03 23:32:40,4.517614412872025
34,2019-10-02 10:00:00,0.1,30.83,28,1,21.62,67,1.19,1.66,1012.18,5,276.2,0.03,0.01,rain,16.09,2019-10-02 00:52:19,2019-10-02 12:44:31,clear-day,Clear,2019-10-03 23:32:40,5.0554919614404135
35,2019-10-02 11:00:00,0.21,31.98,29,1,21.19,6,1.59,1.69,1011.88,7,275.2,0.02,0.01,rain,16.09,2019-10-02 00:52:19,2019-10-02 12:44:31,partly-cloudy-day,Partly Cloudy,2019-10-03 23:32:40,3.8382249000054003
36,2019-10-02 12:00:00,0.24,32.8,30,1,20.75,10,2.0,2.0,1011.26,8,275.1,0.01,0.01,rain,16.09,2019-10-02 00:52:19,2019-10-02 12:44:31,partly-cloudy-day,Partly Cloudy,2019-10-03 23:32:40,4.091142027432608
37,2019-10-02 13:00:00,0.23,33.53,31,1,20.27,16,2.15,2.15,1010.36,8,275.1,0.0,0.0,,16.09,2019-10-02 00:52:19,2019-10-02 12:44:31,partly-cloudy-day,Partly Cloudy,2019-10-03 23:32:40,6.0155531481636935
38,2019-10-02 14:00:00,0.2,34.31,32,0,19.85,17,2.24,2.51,1009.28,6,275.3,0.0,0.0,,16.09,2019-10-02 00:52:19,2019-10-02 12:44:31,partly-cloudy-day,Partly Cloudy,2019-10-03 23:32:40,7.487527531974185
39,2019-10-02 15:00:00,0.16,35.03,33,0,19.64,15,2.33,2.97,1008.4,4,275.6,0.01,0.01,rain,16.09,2019-10-02 00:52:19,2019-10-02 12:44:31,partly-cloudy-day,Partly Cloudy,2019-10-03 23:32:40,6.203491740753288
40,2019-10-02 16:00:00,0.07,35.0,33,0,19.05,9,2.37,3.22,1007.83,2,276.1,0.01,0.01,rain,16.09,2019-10-02 00:52:19,2019-10-02 12:44:31,clear-day,Clear,2019-10-03 23:32:40,3.1988265677898915
41,2019-10-02 17:00:00,0.04,34.37,33,0,18.76,5,2.13,2.95,1007.88,1,276.0,0.01,0.01,rain,16.09,2019-10-02 00:52:19,2019-10-02 12:44:31,clear-day,Clear,2019-10-03 23:32:40,2.326697035779138
42,2019-10-02 18:00:00,0.01,33.81,32,0,19.34,12,1.91,2.99,1008.26,0,275.6,0.0,0.0,,16.09,2019-10-02 00:52:19,2019-10-02 12:44:31,clear-day,Clear,2019-10-03 23:32:40,0.2394425834169689
43,2019-10-02 19:00:00,0.0,32.63,31,1,19.85,21,1.84,4.02,1008.47,0,275.8,0.0,0.0,,16.09,2019-10-02 00:52:19,2019-10-02 12:44:31,clear-night,Clear,2019-10-03 23:32:40,-0.002504804947791641
44,2019-10-02 20:00:00,0.04,30.95,29,1,19.78,32,1.8,5.07,1008.76,0,275.8,0.0,0.0,,16.09,2019-10-02 00:52:19,2019-10-02 12:44:31,clear-night,Clear,2019-10-03 23:32:40,-0.04931037328371916
45,2019-10-02 21:00:00,0.14,29.96,28,1,20.03,53,1.9,5.92,1009.05,0,275.0,0.0,0.0,,16.09,2019-10-02 00:52:19,2019-10-02 12:44:31,partly-cloudy-night,Partly Cloudy,2019-10-03 23:32:40,0.0835245905805353
46,2019-10-02 22:00:00,0.2,29.28,28,1,20.39,85,2.1,6.63,1009.11,0,273.3,0.0,0.0,,16.09,2019-10-02 00:52:19,2019-10-02 12:44:31,partly-cloudy-night,Partly Cloudy,2019-10-03 23:32:40,0.059847095204635326
47,2019-10-02 23:00:00,0.27,28.49,27,1,20.52,115,2.14,6.68,1009.13,0,272.1,0.0,0.0,,16.09,2019-10-02 00:52:19,2019-10-02 12:44:31,partly-cloudy-night,Partly Cloudy,2019-10-03 23:32:40,0.08313241786126342
48,2019-10-03 00:00:00,0.45,27.82,26,1,20.54,136,2.06,6.31,1008.95,0,271.9,0.0,0.0,,16.09,2019-10-03 00:52:50,2019-10-03 12:43:20,partly-cloudy-night,Partly Cloudy,2019-10-04 23:32:39,0.07748914807799533
49,2019-10-03 01:00:00,0.55,26.47,26,1,20.82,142,2.04,6.02,1008.84,0,272.4,0.0,0.0,,16.09,2019-10-03 00:52:50,2019-10-03 12:43:20,partly-cloudy-night,Mostly Cloudy,2019-10-04 23:32:39,0.08483505919340327
50,2019-10-03 02:00:00,0.47,26.1,26,1,20.63,143,1.89,5.58,1008.9,0,273.2,0.0,0.0,,16.09,2019-10-03 00:52:50,2019-10-03 12:43:20,partly-cloudy-night,Partly Cloudy,2019-10-04 23:32:39,0.08970709815866199
51,2019-10-03 03:00:00,0.47,25.61,25,1,20.35,135,1.84,5.13,1008.88,0,273.7,0.0,0.0,,16.09,2019-10-03 00:52:50,2019-10-03 12:43:20,partly-cloudy-night,Partly Cloudy,2019-10-04 23:32:39,0.07367892116553035
52,2019-10-03 04:00:00,0.53,24.82,24,1,20.04,121,1.88,4.66,1009.12,0,274.0,0.0,0.0,,16.09,2019-10-03 00:52:50,2019-10-03 12:43:20,partly-cloudy-night,Mostly Cloudy,2019-10-04 23:32:39,0.07932052560708892
53,2019-10-03 05:00:00,0.59,24.82,24,1,19.98,109,2.0,4.31,1009.53,0,274.4,0.0,0.0,,16.09,2019-10-03 00:52:50,2019-10-03 12:43:20,partly-cloudy-night,Mostly Cloudy,2019-10-04 23:32:39,0.07932052560708892
54,2019-10-03 06:00:00,0.53,25.47,25,1,20.25,99,1.88,3.32,1009.8,0,273.4,0.0,0.0,,16.09,2019-10-03 00:52:50,2019-10-03 12:43:20,partly-cloudy-night,Mostly Cloudy,2019-10-04 23:32:39,0.10364575377677555
55,2019-10-03 07:00:00,0.44,25.9,25,1,20.77,104,1.68,2.58,1010.45,0,272.3,0.0,0.0,,16.09,2019-10-03 00:52:50,2019-10-03 12:43:20,partly-cloudy-day,Partly Cloudy,2019-10-04 23:32:39,0.21907516114900136
56,2019-10-03 08:00:00,0.47,27.83,26,1,21.2,121,1.8,2.79,1010.98,1,272.4,0.01,0.02,rain,16.09,2019-10-03 00:52:50,2019-10-03 12:43:20,partly-cloudy-day,Partly Cloudy,2019-10-04 23:32:39,0.9331371578119525
57,2019-10-03 09:00:00,0.51,30.44,28,1,21.28,129,1.73,2.75,1011.29,3,272.7,0.0,0.0,,16.09,2019-10-03 00:52:50,2019-10-03 12:43:20,partly-cloudy-day,Mostly Cloudy,2019-10-04 23:32:39,5.414984488262439
58,2019-10-03 10:00:00,0.73,32.39,30,1,20.75,126,1.84,2.55,1011.29,4,273.0,0.04,0.02,rain,16.09,2019-10-03 00:52:50,2019-10-03 12:43:20,partly-cloudy-day,Mostly Cloudy,2019-10-04 23:32:39,5.407490299429767
59,2019-10-03 11:00:00,0.83,32.84,31,1,20.14,105,2.01,2.55,1011.25,5,274.1,0.42,0.06,rain,16.09,2019-10-03 00:52:50,2019-10-03 12:43:20,partly-cloudy-day,Mostly Cloudy,2019-10-04 23:32:39,5.160918331479999
60,2019-10-03 12:00:00,0.75,33.04,31,1,19.59,88,1.71,2.51,1010.6,6,275.1,0.34,0.04,rain,16.09,2019-10-03 00:52:50,2019-10-03 12:43:20,partly-cloudy-day,Mostly Cloudy,2019-10-04 23:32:39,5.267228090105395
61,2019-10-03 13:00:00,0.68,34.2,33,0,18.89,44,1.54,2.21,1009.79,6,274.9,0.0,0.0,,16.09,2019-10-03 00:52:50,2019-10-03 12:43:20,partly-cloudy-day,Mostly Cloudy,2019-10-04 23:32:39,9.513848009994128
62,2019-10-03 14:00:00,0.62,35.41,34,0,18.37,358,1.67,2.0,1009.11,5,274.6,0.0,0.0,,16.09,2019-10-03 00:52:50,2019-10-03 12:43:20,partly-cloudy-day,Mostly Cloudy,2019-10-04 23:32:39,7.492286333071414
63,2019-10-03 15:00:00,0.59,36.34,35,0,17.99,347,1.68,1.95,1008.39,4,274.7,0.01,0.01,rain,16.09,2019-10-03 00:52:50,2019-10-03 12:43:20,partly-cloudy-day,Mostly Cloudy,2019-10-04 23:32:39,6.780196304682935
64,2019-10-03 16:00:00,0.58,35.03,34,0,17.15,344,1.79,2.03,1007.86,2,275.3,0.03,0.01,rain,16.09,2019-10-03 00:52:50,2019-10-03 12:43:20,partly-cloudy-day,Mostly Cloudy,2019-10-04 23:32:39,4.186413824886275
65,2019-10-03 17:00:00,0.61,33.15,33,0,16.75,349,2.32,2.46,1007.77,0,275.2,0.05,0.02,rain,16.09,2019-10-03 00:52:50,2019-10-03 12:43:20,partly-cloudy-day,Mostly Cloudy,2019-10-04 23:32:39,0.31204272118099396
66,2019-10-03 18:00:00,0.31,32.29,31,0,17.98,25,2.79,3.55,1008.01,0,274.6,0.06,0.04,rain,16.09,2019-10-03 00:52:50,2019-10-03 12:43:20,partly-cloudy-day,Partly Cloudy,2019-10-04 23:32:39,0.130541804090337
67,2019-10-03 19:00:00,0.0,31.33,30,1,19.22,68,2.87,5.24,1008.6,0,274.3,0.03,0.03,rain,16.09,2019-10-03 00:52:50,2019-10-03 12:43:20,clear-night,Clear,2019-10-04 23:32:39,-0.059715564982486063
68,2019-10-03 20:00:00,0.01,30.54,29,1,19.19,92,2.95,6.91,1009.05,0,273.9,0.0,0.0,,16.09,2019-10-03 00:52:50,2019-10-03 12:43:20,clear-night,Clear,2019-10-04 23:32:39,0.004741520559839665
69,2019-10-03 21:00:00,0.0,29.91,28,1,19.37,115,3.12,7.83,1009.2,0,273.2,0.0,0.0,,16.09,2019-10-03 00:52:50,2019-10-03 12:43:20,clear-night,Clear,2019-10-04 23:32:39,-0.007318314879376939
70,2019-10-03 22:00:00,0.0,29.36,28,1,19.52,137,3.4,8.17,1009.66,0,272.2,0.0,0.0,,16.09,2019-10-03 00:52:50,2019-10-03 12:43:20,clear-night,Clear,2019-10-04 23:32:39,0.01929975716401757
71,2019-10-03 23:00:00,0.0,28.6,27,1,19.58,154,3.3,6.93,1010.29,0,272.1,0.01,0.02,rain,16.09,2019-10-03 00:52:50,2019-10-03 12:43:20,clear-night,Clear,2019-10-04 23:32:39,0.03256846004988578
72,2019-10-04 00:00:00,0.0,27.7,26,1,19.57,164,2.92,5.84,1010.36,0,272.7,0.01,0.02,rain,16.09,2019-10-04 00:53:23,2019-10-04 12:42:09,clear-night,Clear,2019-10-05 23:32:38,0.052757521855148
73,2019-10-04 01:00:00,0.0,26.28,26,1,19.62,171,2.57,6.39,1009.78,0,273.0,0.0,0.0,,16.09,2019-10-04 00:53:23,2019-10-04 12:42:09,clear-night,Clear,2019-10-05 23:32:38,0.10586566130326755
74,2019-10-04 02:00:00,0.0,25.61,25,1,19.24,175,2.23,6.84,1009.25,0,273.6,0.0,0.0,,16.09,2019-10-04 00:53:23,2019-10-04 12:42:09,clear-night,Clear,2019-10-05 23:32:38,0.07579063107556713
75,2019-10-04 03:00:00,0.02,24.79,24,1,18.95,173,2.18,6.77,1009.12,0,274.4,0.0,0.0,,16.09,2019-10-04 00:53:23,2019-10-04 12:42:09,clear-night,Clear,2019-10-05 23:32:38,0.08866426687174801
76,2019-10-04 04:00:00,0.07,24.05,24,1,18.84,164,2.43,6.27,1009.41,0,275.6,0.0,0.0,,16.09,2019-10-04 00:53:23,2019-10-04 12:42:09,clear-night,Clear,2019-10-05 23:32:38,0.09383049404042226
77,2019-10-04 05:00:00,0.15,24.18,24,1,18.84,155,2.58,5.18,1010.07,0,276.2,0.0,0.0,,16.09,2019-10-04 00:53:23,2019-10-04 12:42:09,partly-cloudy-night,Partly Cloudy,2019-10-05 23:32:38,0.0915063079506749
78,2019-10-04 06:00:00,0.33,24.63,24,1,18.88,139,2.48,3.89,1011.08,0,276.3,0.01,0.02,rain,16.09,2019-10-04 00:53:23,2019-10-04 12:42:09,partly-cloudy-night,Partly Cloudy,2019-10-05 23:32:38,0.0851163346551762
79,2019-10-04 07:00:00,0.62,24.92,25,1,19.14,96,2.24,2.84,1012.01,0,276.3,0.08,0.03,rain,16.09,2019-10-04 00:53:23,2019-10-04 12:42:09,partly-cloudy-day,Mostly Cloudy,2019-10-05 23:32:38,0.17036929385009442
80,2019-10-04 08:00:00,0.91,25.5,25,1,19.5,40,2.02,2.13,1012.47,1,276.1,0.19,0.05,rain,16.09,2019-10-04 00:53:23,2019-10-04 12:42:09,cloudy,Overcast,2019-10-05 23:32:38,0.7774500886850622
81,2019-10-04 09:00:00,1.0,27.84,27,1,19.58,5,2.09,2.09,1012.62,2,275.5,0.19,0.05,rain,16.09,2019-10-04 00:53:23,2019-10-04 12:42:09,cloudy,Overcast,2019-10-05 23:32:38,3.881268155820872
82,2019-10-04 10:00:00,1.0,29.79,28,1,19.26,356,2.41,2.41,1012.41,3,274.5,0.08,0.03,rain,16.09,2019-10-04 00:53:23,2019-10-04 12:42:09,cloudy,Overcast,2019-10-05 23:32:38,5.617939262568646
83,2019-10-04 11:00:00,1.0,31.47,30,1,18.86,7,2.97,3.01,1012.23,4,274.6,0.01,0.02,rain,16.09,2019-10-04 00:53:23,2019-10-04 12:42:09,cloudy,Overcast,2019-10-05 23:32:38,5.0478404295440225
84,2019-10-04 12:00:00,0.87,32.61,31,0,18.46,14,3.39,3.44,1011.79,5,275.2,0.0,0.0,,16.09,2019-10-04 00:53:23,2019-10-04 12:42:09,partly-cloudy-day,Mostly Cloudy,2019-10-05 23:32:38,7.019199021303265
85,2019-10-04 13:00:00,0.51,33.21,32,0,17.91,11,3.46,3.46,1010.62,6,275.1,0.0,0.0,,16.09,2019-10-04 00:53:23,2019-10-04 12:42:09,partly-cloudy-day,Mostly Cloudy,2019-10-05 23:32:38,6.920868760532571
86,2019-10-04 14:00:00,0.15,33.57,33,0,17.31,8,3.45,3.45,1009.51,6,275.0,0.0,0.0,,16.09,2019-10-04 00:53:23,2019-10-04 12:42:09,partly-cloudy-day,Partly Cloudy,2019-10-05 23:32:38,8.38122734859701
87,2019-10-04 15:00:00,0.0,33.75,33,0,16.77,6,3.42,3.42,1008.79,4,275.0,0.0,0.0,,16.09,2019-10-04 00:53:23,2019-10-04 12:42:09,clear-day,Clear,2019-10-05 23:32:38,8.48061818250139
88,2019-10-04 16:00:00,0.03,33.55,34,0,15.85,4,3.37,3.37,1008.42,2,275.2,0.0,0.0,,16.09,2019-10-04 00:53:23,2019-10-04 12:42:09,clear-day,Clear,2019-10-05 23:32:38,3.4441067456715633
89,2019-10-04 17:00:00,0.06,33.0,33,0,15.71,6,3.22,3.22,1008.57,0,275.4,0.01,0.01,rain,16.09,2019-10-04 00:53:23,2019-10-04 12:42:09,clear-day,Clear,2019-10-05 23:32:38,0.13171691558452714
90,2019-10-04 18:00:00,0.07,31.18,31,0,17.4,20,3.01,3.01,1009.45,0,275.5,0.01,0.01,rain,16.09,2019-10-04 00:53:23,2019-10-04 12:42:09,clear-day,Clear,2019-10-05 23:32:38,0.22230617480648485
91,2019-10-04 19:00:00,0.04,29.44,28,1,18.51,31,2.62,2.65,1010.06,0,275.8,0.01,0.01,rain,16.09,2019-10-04 00:53:23,2019-10-04 12:42:09,clear-night,Clear,2019-10-05 23:32:38,-0.044416674694771674
92,2019-10-04 20:00:00,0.01,28.83,28,1,18.08,31,2.15,2.43,1010.19,0,276.0,0.01,0.01,rain,16.09,2019-10-04 00:53:23,2019-10-04 12:42:09,clear-night,Clear,2019-10-05 23:32:38,0.003784572934728707
93,2019-10-04 21:00:00,0.0,28.23,27,1,18.13,39,1.85,2.48,1010.31,0,276.1,0.0,0.0,,16.09,2019-10-04 00:53:23,2019-10-04 12:42:09,clear-night,Clear,2019-10-05 23:32:38,-0.010079550640393434
94,2019-10-04 22:00:00,0.0,27.62,27,1,18.41,55,1.7,2.48,1010.37,0,276.3,0.0,0.0,,16.09,2019-10-04 00:53:23,2019-10-04 12:42:09,clear-night,Clear,2019-10-05 23:32:38,0.030879837900779878
95,2019-10-04 23:00:00,0.0,26.12,26,1,18.5,54,1.56,2.32,1010.44,0,277.3,0.0,0.0,,16.09,2019-10-04 00:53:23,2019-10-04 12:42:09,clear-night,Clear,2019-10-05 23:32:38,-0.02030667721524526
96,2019-10-05 00:00:00,0.0,25.6,25,1,20.14,36,1.37,2.16,1010.4,0,278.1,0.0,0.0,,16.09,2019-10-05 00:53:55,2019-10-05 12:40:58,clear-night,Clear,2019-10-06 23:35:05,-0.0373637436824438
97,2019-10-05 01:00:00,0.0,24.99,25,1,19.98,19,1.13,2.11,1009.76,0,277.6,0.0,0.0,,16.09,2019-10-05 00:53:55,2019-10-05 12:40:58,clear-night,Clear,2019-10-06 23:35:05,-0.1288165093904369
98,2019-10-05 02:00:00,0.0,24.34,24,1,19.68,3,0.95,2.08,1009.3,0,277.1,0.0,0.0,,16.09,2019-10-05 00:53:55,2019-10-05 12:40:58,clear-night,Clear,2019-10-06 23:35:05,-0.07144515890121987
99,2019-10-05 03:00:00,0.03,23.54,23,1,19.3,3,0.94,2.04,1009.29,0,277.0,0.0,0.0,,16.09,2019-10-05 00:53:55,2019-10-05 12:40:58,clear-night,Clear,2019-10-06 23:35:05,-0.05296934831307268
100,2019-10-05 04:00:00,0.12,22.6,22,1,18.7,13,1.09,1.99,1009.88,0,277.5,0.0,0.0,,16.09,2019-10-05 00:53:55,2019-10-05 12:40:58,clear-night,Clear,2019-10-06 23:35:05,-0.053086266831674306
101,2019-10-05 05:00:00,0.2,22.64,22,1,18.44,24,1.31,1.93,1010.57,0,278.1,0.0,0.0,,16.09,2019-10-05 00:53:55,2019-10-05 12:40:58,partly-cloudy-night,Partly Cloudy,2019-10-06 23:35:05,0.05675602424524089
102,2019-10-05 06:00:00,0.22,23.57,23,1,18.84,13,1.52,2.28,1011.27,0,278.1,0.0,0.0,,16.09,2019-10-05 00:53:55,2019-10-05 12:40:58,partly-cloudy-night,Partly Cloudy,2019-10-06 23:35:05,0.036584302644425214
103,2019-10-05 07:00:00,0.17,24.11,24,1,19.07,4,1.58,2.66,1012.07,0,278.0,0.0,0.0,,16.09,2019-10-05 00:53:55,2019-10-05 12:40:58,partly-cloudy-day,Partly Cloudy,2019-10-06 23:35:05,0.07966151206683225
104,2019-10-05 08:00:00,0.12,24.56,24,1,18.85,10,1.56,2.68,1012.49,1,278.4,0.0,0.0,,16.09,2019-10-05 00:53:55,2019-10-05 12:40:58,clear-day,Clear,2019-10-06 23:35:05,1.0606109296789699
105,2019-10-05 09:00:00,0.17,25.99,26,1,18.55,5,1.71,2.67,1012.67,3,278.4,0.0,0.0,,16.09,2019-10-05 00:53:55,2019-10-05 12:40:58,partly-cloudy-day,Partly Cloudy,2019-10-06 23:35:05,3.5451495465737013
106,2019-10-05 10:00:00,0.31,28.52,28,1,18.16,351,2.09,2.58,1012.5,5,278.1,0.0,0.0,,16.09,2019-10-05 00:53:55,2019-10-05 12:40:58,partly-cloudy-day,Partly Cloudy,2019-10-06 23:35:05,6.73831681293847
